,RL Agent,QQQ
2014-07-29,1.2213569777126834,1.888154584097537
2014-07-30,1.215791384285204,1.8915590205642998
2014-07-31,1.2071313943541295,1.8884809075263804
2014-08-01,1.2032439820814467,1.8766743511390285
2014-08-04,1.2086167241382788,1.8707975778692945
2014-08-05,1.1847352925058823,1.8521566471516622
2014-08-06,1.1660143772582852,1.8327505564693645
2014-08-07,1.174497776132602,1.8415251620694044
2014-08-08,1.1395775185197294,1.7866386002837145
2014-08-11,1.1624583644718485,1.8292118834835736
2014-08-12,1.169771147705615,1.832934260975617
2014-08-13,1.1737808037207433,1.839259551866978
2014-08-14,1.1870350765864346,1.8514627966482935
2014-08-15,1.1814346225709307,1.8519185160532632
2014-08-18,1.1945139084762177,1.8524335025932834
2014-08-19,1.2007133482459247,1.867810254526304
2014-08-20,1.1909551196455017,1.8683736464953495
2014-08-21,1.1986344535859983,1.8843016300091482
2014-08-22,1.189021690706147,1.8786183603934932
2014-08-25,1.19156686913992,1.8875718299568822
2014-08-26,1.1945867513608128,1.8764457830644123
2014-08-27,1.1940535693640917,1.8780900328449857
2014-08-28,1.1950079065192507,1.8690277100973007
2014-08-29,1.1860723054274616,1.8647636640482623
2014-09-01,1.1932796377459685,1.871051411216623
2014-09-02,1.196590351280001,1.8942633492405272
2014-09-03,1.2022030700824702,1.9014868559953617
2014-09-04,1.191452585863675,1.8951797466553908
2014-09-05,1.1884246795551678,1.894273030326332
2014-09-08,1.1897932553477395,1.8986773340575218
2014-09-09,1.1862426215953372,1.9040015770642358
2014-09-10,1.1815979516608583,1.9087926519795395
2014-09-11,1.185197932577159,1.9233508799139452
2014-09-12,1.1853355236153227,1.9280766665310758
2014-09-16,1.1799818560315611,1.9236325758984676
2014-09-17,1.1776958994776208,1.9208688620251686
2014-09-18,1.1890080597507637,1.9424971160857922
2014-09-19,1.2077348149740195,1.9731561703342235
2014-09-22,1.2010077098185685,1.9592206015039135
2014-09-24,1.2052393130516854,1.9545721455112013
2014-09-25,1.2247904109152676,1.979559972470223
2014-09-26,1.220561489129729,1.9621172532139994
2014-09-29,1.2362016882007363,1.971883107550859
2014-09-30,1.22960619656524,1.9553059009780114
2014-10-01,1.2089054120235683,1.9442718244006896
2014-10-02,1.1697298089726205,1.8934643054755438
2014-10-03,1.1813058599377777,1.8991053088873182
2014-10-06,1.198220741203431,1.9211445368465687
2014-10-07,1.188821716436083,1.9081941955899564
2014-10-08,1.1768243782704706,1.885484021159607
2014-10-09,1.1518350835636657,1.8713331072011454
2014-10-10,1.1358218612146638,1.8497677801982546
2014-10-14,1.1120541420065129,1.8057569738183672
2014-10-15,1.1168242520231197,1.8223208393827273
2014-10-16,1.0993517222410716,1.7818039604822882
2014-10-17,1.0787845236314808,1.7569151875597353
2014-10-20,1.1280649011520645,1.8268799224247756
2014-10-21,1.108249366279057,1.78977102185176
2014-10-22,1.147838223366744,1.837100315546385
2014-10-23,1.1534568105066512,1.830232293539831
2014-10-24,1.1642755145239974,1.8486905823094095
2014-10-27,1.1764687627216144,1.8604271279177078
2014-10-28,1.169763469617455,1.8533173148900715
2014-10-29,1.1854440898298588,1.8803979092512928
2014-10-30,1.1847876788287108,1.893006106768112
2014-10-31,1.2278620255224968,1.984349866765307
2014-11-04,1.2596908238564262,2.0385970046397754
2014-11-05,1.2746041463717117,2.047645986378973
2014-11-06,1.2687191603217023,2.030135499522114
2014-11-07,1.2699505174308114,2.0407622621234913
2014-11-10,1.2633191999921018,2.0286906564967206
2014-11-11,1.2880666734709667,2.0702279454534165
2014-11-12,1.2930182258722045,2.0790462340016007
2014-11-13,1.3020673774740765,2.10271011344577
2014-11-14,1.319739690674351,2.1145628320837293
2014-11-17,1.2827403916125342,2.0520563112732852
2014-11-18,1.3273822462782507,2.0968190546713728
2014-11-19,1.3259931873429327,2.0901322578686083
2014-11-20,1.3294047902288548,2.0915962269415678
2014-11-21,1.331253171283908,2.0984450048385335
2014-11-25,1.3357124540187961,2.104503003312057
2014-11-26,1.3294481365385276,2.1015967885781888
2014-11-27,1.3216370106992659,2.085266213569326
2014-11-28,1.3434386772758686,2.1108174324973934
2014-12-01,1.3600752487734717,2.12656407274538
2014-12-02,1.372248783002331,2.135404084705615
2014-12-03,1.3727414023733495,2.142320394079172
2014-12-04,1.3899271297869886,2.162483498446616
2014-12-05,1.4029330745830508,2.166501857427846
2014-12-08,1.4041275099404107,2.168338430242278
2014-12-09,1.3836232979165635,2.1535577734584
